Retailer Dataset,,,,,,,,,,,
,,,,,,,,,,,
Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
BevCo,1185732,17-07-2023,Midwest,Missouri,St. Louis,Powerade,0.40,"3,750",1500.00,525.00,35%
BevCo,1185732,17-07-2023,Midwest,Missouri,St. Louis,Dasani Water,0.45,"5,500",2475.00,1237.50,50%
BevCo,1185732,18-08-2023,Midwest,Missouri,St. Louis,Coca-Cola,0.40,"7,000",2800.00,1120.00,40%
BevCo,1185732,18-08-2023,Midwest,Missouri,St. Louis,Diet Coke,0.40,"4,750",1900.00,665.00,35%
BevCo,1185732,18-08-2023,Midwest,Missouri,St. Louis,Sprite,0.35,"4,000",1400.00,490.00,35%
BevCo,1185732,18-08-2023,Midwest,Missouri,St. Louis,Fanta,0.25,"3,250",812.50,325.00,40%
BevCo,1185732,18-08-2023,Midwest,Missouri,St. Louis,Powerade,0.35,"3,000",1050.00,367.50,35%
BevCo,1185732,18-08-2023,Midwest,Missouri,St. Louis,Dasani Water,0.40,"4,750",1900.00,950.00,50%
BevCo,1185732,19-09-2023,Midwest,Missouri,St. Louis,Coca-Cola,0.35,"6,000",2100.00,840.00,40%
BevCo,1185732,19-09-2023,Midwest,Missouri,St. Louis,Diet Coke,0.30,"4,000",1200.00,420.00,35%
BevCo,1185732,19-09-2023,Midwest,Missouri,St. Louis,Sprite,0.15,"3,000",450.00,157.50,35%
BevCo,1185732,19-09-2023,Midwest,Missouri,St. Louis,Fanta,0.15,"2,750",412.50,165.00,40%
BevCo,1185732,19-09-2023,Midwest,Missouri,St. Louis,Powerade,0.25,"2,750",687.50,240.63,35%
BevCo,1185732,19-09-2023,Midwest,Missouri,St. Louis,Dasani Water,0.30,"3,500",1050.00,525.00,50%
BevCo,1185732,18-10-2023,Midwest,Missouri,St. Louis,Coca-Cola,0.35,"5,250",1837.50,735.00,40%
BevCo,1185732,18-10-2023,Midwest,Missouri,St. Louis,Diet Coke,0.25,"3,500",875.00,306.25,35%
BevCo,1185732,18-10-2023,Midwest,Missouri,St. Louis,Sprite,0.25,"2,500",625.00,218.75,35%
BevCo,1185732,18-10-2023,Midwest,Missouri,St. Louis,Fanta,0.25,"2,250",562.50,225.00,40%
BevCo,1185732,18-10-2023,Midwest,Missouri,St. Louis,Powerade,0.35,"2,250",787.50,275.63,35%
BevCo,1185732,18-10-2023,Midwest,Missouri,St. Louis,Dasani Water,0.40,"3,500",1400.00,700.00,50%
BevCo,1185732,18-11-2023,Midwest,Missouri,St. Louis,Coca-Cola,0.35,"5,000",1750.00,700.00,40%
BevCo,1185732,18-11-2023,Midwest,Missouri,St. Louis,Diet Coke,0.25,"3,500",875.00,306.25,35%
BevCo,1185732,18-11-2023,Midwest,Missouri,St. Louis,Sprite,0.25,"2,950",737.50,258.13,35%
BevCo,1185732,18-11-2023,Midwest,Missouri,St. Louis,Fanta,0.25,"3,250",812.50,325.00,40%
BevCo,1185732,18-11-2023,Midwest,Missouri,St. Louis,Powerade,0.45,"3,000",1350.00,472.50,35%
BevCo,1185732,18-11-2023,Midwest,Missouri,St. Louis,Dasani Water,0.50,"4,000",2000.00,1000.00,50%
BevCo,1185732,17-12-2023,Midwest,Missouri,St. Louis,Coca-Cola,0.45,"6,500",2925.00,1170.00,40%
BevCo,1185732,17-12-2023,Midwest,Missouri,St. Louis,Diet Coke,0.35,"4,500",1575.00,551.25,35%
West Soda,1185732,17-12-2023,Midwest,Missouri,St. Louis,Sprite,0.35,"4,000",1400.00,490.00,35%
West Soda,1185732,17-12-2023,Midwest,Missouri,St. Louis,Fanta,0.35,"3,500",1225.00,490.00,40%
West Soda,1185732,17-12-2023,Midwest,Missouri,St. Louis,Powerade,0.45,"3,500",1575.00,551.25,35%
West Soda,1185732,17-12-2023,Midwest,Missouri,St. Louis,Dasani Water,0.50,"4,500",2250.00,1125.00,50%
West Soda,1185732,11-01-2023,Midwest,Missouri,St. Louis,Coca-Cola,0.25,"6,750",1687.50,675.00,40%
West Soda,1185732,11-01-2023,Midwest,Missouri,St. Louis,Diet Coke,0.25,"4,750",1187.50,415.63,35%
West Soda,1185732,11-01-2023,Midwest,Missouri,St. Louis,Sprite,0.15,"4,750",712.50,249.38,35%
West Soda,1185732,11-01-2023,Midwest,Missouri,St. Louis,Fanta,0.20,"3,250",650.00,260.00,40%
West Soda,1185732,11-01-2023,Midwest,Missouri,St. Louis,Powerade,0.35,"3,750",1312.50,459.38,35%
West Soda,1185732,11-01-2023,Midwest,Missouri,St. Louis,Dasani Water,0.25,"4,750",1187.50,593.75,50%
West Soda,1185732,11-02-2023,Midwest,Missouri,St. Louis,Coca-Cola,0.25,"7,250",1812.50,725.00,40%
West Soda,1185732,11-02-2023,Midwest,Missouri,St. Louis,Diet Coke,0.25,"3,750",937.50,328.13,35%
West Soda,1185732,11-02-2023,Midwest,Missouri,St. Louis,Sprite,0.15,"4,250",637.50,223.13,35%
West Soda,1185732,11-02-2023,West,Utah,Salt Lake City,Fanta,0.20,"3,000",600.00,240.00,40%
West Soda,1185732,11-02-2023,West,Utah,Salt Lake City,Powerade,0.35,"3,750",1312.50,459.38,35%
West Soda,1185732,11-02-2023,West,Utah,Salt Lake City,Dasani Water,0.25,"4,500",1125.00,562.50,50%
West Soda,1185732,10-03-2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"6,700",2010.00,804.00,40%
West Soda,1185732,10-03-2023,West,Utah,Salt Lake City,Diet Coke,0.30,"3,500",1050.00,367.50,35%
West Soda,1185732,10-03-2023,West,Utah,Salt Lake City,Sprite,0.20,"4,000",800.00,280.00,35%
West Soda,1185732,10-03-2023,West,Utah,Salt Lake City,Fanta,0.25,"2,500",625.00,250.00,40%
West Soda,1185732,10-03-2023,West,Utah,Salt Lake City,Powerade,0.40,"3,000",1200.00,420.00,35%
West Soda,1185732,10-03-2023,West,Utah,Salt Lake City,Dasani Water,0.30,"4,000",1200.00,600.00,50%
West Soda,1185732,11-04-2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"6,250",1875.00,750.00,40%
West Soda,1185732,11-04-2023,West,Utah,Salt Lake City,Diet Coke,0.25,"3,250",812.50,284.38,35%
West Soda,1185732,11-04-2023,West,Utah,Salt Lake City,Sprite,0.15,"3,250",487.50,170.63,35%
West Soda,1185732,11-04-2023,West,Utah,Salt Lake City,Fanta,0.20,"2,500",500.00,200.00,40%
West Soda,1185732,11-04-2023,West,Utah,Salt Lake City,Powerade,0.35,"2,750",962.50,336.88,35%
West Soda,1185732,11-04-2023,West,Utah,Salt Lake City,Dasani Water,0.25,"4,000",1000.00,500.00,50%
West Soda,1185732,12-05-2023,West,Utah,Salt Lake City,Coca-Cola,0.35,"6,700",2345.00,938.00,40%
West Soda,1185732,12-05-2023,West,Utah,Salt Lake City,Diet Coke,0.30,"3,750",1125.00,393.75,35%
West Soda,1185732,12-05-2023,West,Utah,Salt Lake City,Sprite,0.25,"3,500",875.00,306.25,35%
West Soda,1185732,12-05-2023,West,Utah,Salt Lake City,Fanta,0.25,"2,750",687.50,275.00,40%
West Soda,1185732,12-05-2023,West,Utah,Salt Lake City,Powerade,0.40,"3,000",1200.00,420.00,35%
West Soda,1185732,12-05-2023,West,Utah,Salt Lake City,Dasani Water,0.45,"4,000",1800.00,900.00,50%
West Soda,1185732,11-06-2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"6,500",1950.00,780.00,40%
West Soda,1185732,11-06-2023,West,Utah,Salt Lake City,Diet Coke,0.25,"4,000",1000.00,350.00,35%
West Soda,1185732,11-06-2023,West,Utah,Salt Lake City,Sprite,0.20,"4,250",850.00,297.50,35%
West Soda,1185732,11-06-2023,West,Utah,Salt Lake City,Fanta,0.20,"4,000",800.00,320.00,40%
West Soda,1185732,11-06-2023,West,Utah,Salt Lake City,Powerade,0.35,"4,000",1400.00,490.00,35%
West Soda,1185732,11-06-2023,West,Utah,Salt Lake City,Dasani Water,0.40,"5,750",2300.00,1150.00,50%
West Soda,1185732,10-07-2023,West,Utah,Salt Lake City,Coca-Cola,0.35,"8,000",2800.00,1120.00,40%
West Soda,1185732,10-07-2023,West,Utah,Salt Lake City,Diet Coke,0.30,"5,500",1650.00,577.50,35%
West Soda,1185732,10-07-2023,West,Utah,Salt Lake City,Sprite,0.25,"4,750",1187.50,415.63,35%
West Soda,1185732,10-07-2023,West,Utah,Salt Lake City,Fanta,0.25,"4,250",1062.50,425.00,40%
West Soda,1185732,10-07-2023,West,Utah,Salt Lake City,Powerade,0.35,"4,250",1487.50,520.63,35%
West Soda,1185732,10-07-2023,West,Utah,Salt Lake City,Dasani Water,0.40,"6,000",2400.00,1200.00,50%
West Soda,1185732,11-08-2023,West,Utah,Salt Lake City,Coca-Cola,0.35,"7,500",2625.00,1050.00,40%
West Soda,1185732,11-08-2023,West,Utah,Salt Lake City,Diet Coke,0.35,"5,250",1837.50,643.13,35%
West Soda,1185732,11-08-2023,West,Utah,Salt Lake City,Sprite,0.30,"4,500",1350.00,472.50,35%
West Soda,1185732,11-08-2023,West,Utah,Salt Lake City,Fanta,0.20,"3,750",750.00,300.00,40%
West Soda,1185732,11-08-2023,West,Utah,Salt Lake City,Powerade,0.30,"3,500",1050.00,367.50,35%
West Soda,1185732,11-08-2023,West,Utah,Salt Lake City,Dasani Water,0.35,"5,250",1837.50,918.75,50%
West Soda,1185732,12-09-2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"6,500",1950.00,780.00,40%
West Soda,1185732,12-09-2023,West,Utah,Salt Lake City,Diet Coke,0.25,"4,500",1125.00,393.75,35%
West Soda,1185732,12-09-2023,West,Utah,Salt Lake City,Sprite,0.10,"3,500",350.00,122.50,35%
West Soda,1185732,12-09-2023,West,Utah,Salt Lake City,Fanta,0.10,"3,250",325.00,130.00,40%
West Soda,1185732,12-09-2023,West,Utah,Salt Lake City,Powerade,0.20,"3,250",650.00,227.50,35%
West Soda,1185732,12-09-2023,West,Utah,Salt Lake City,Dasani Water,0.25,"4,000",1000.00,500.00,50%
West Soda,1185732,11-10-2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"5,750",1725.00,690.00,40%
West Soda,1185732,11-10-2023,West,Utah,Salt Lake City,Diet Coke,0.20,"4,000",800.00,280.00,35%
West Soda,1185732,11-10-2023,West,Utah,Salt Lake City,Sprite,0.20,"3,000",600.00,210.00,35%
West Soda,1185732,11-10-2023,West,Utah,Salt Lake City,Fanta,0.20,"2,750",550.00,220.00,40%
West Soda,1185732,11-10-2023,West,Utah,Salt Lake City,Powerade,0.30,"2,750",825.00,288.75,35%
West Soda,1185732,11-10-2023,West,Utah,Salt Lake City,Dasani Water,0.35,"4,000",1400.00,700.00,50%
West Soda,1185732,11-11-2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"5,500",1650.00,660.00,40%
West Soda,1185732,11-11-2023,West,Utah,Salt Lake City,Diet Coke,0.20,"4,000",800.00,280.00,35%
West Soda,1185732,11-11-2023,West,Utah,Salt Lake City,Sprite,0.20,"3,450",690.00,241.50,35%
West Soda,1185732,11-11-2023,West,Utah,Salt Lake City,Fanta,0.20,"3,750",750.00,300.00,40%
West Soda,1185732,11-11-2023,West,Utah,Salt Lake City,Powerade,0.40,"3,500",1400.00,490.00,35%
West Soda,1185732,11-11-2023,West,Utah,Salt Lake City,Dasani Water,0.45,"4,500",2025.00,1012.50,50%
West Soda,1185732,10-12-2023,West,Utah,Salt Lake City,Coca-Cola,0.40,"7,000",2800.00,1120.00,40%
West Soda,1185732,10-12-2023,West,Utah,Salt Lake City,Diet Coke,0.30,"5,000",1500.00,525.00,35%
West Soda,1185732,10-12-2023,West,Utah,Salt Lake City,Sprite,0.30,"4,500",1350.00,472.50,35%
West Soda,1185732,10-12-2023,West,Utah,Salt Lake City,Fanta,0.30,"4,000",1200.00,480.00,40%
West Soda,1185732,10-12-2023,West,Utah,Salt Lake City,Powerade,0.40,"4,000",1600.00,560.00,35%
West Soda,1185732,10-12-2023,West,Utah,Salt Lake City,Dasani Water,0.45,"5,000",2250.00,1125.00,50%
West Soda,1128299,24-01-2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"3,500",1050.00,367.50,35%
West Soda,1128299,24-01-2023,West,Utah,Salt Lake City,Diet Coke,0.40,"3,500",1400.00,490.00,35%
West Soda,1128299,24-01-2023,West,Utah,Salt Lake City,Sprite,0.40,"3,500",1400.00,490.00,35%
West Soda,1128299,24-01-2023,West,Utah,Salt Lake City,Fanta,0.40,"2,000",800.00,280.00,35%
West Soda,1128299,24-01-2023,West,Utah,Salt Lake City,Powerade,0.45,"1,500",675.00,270.00,40%
West Soda,1128299,24-01-2023,West,Utah,Salt Lake City,Dasani Water,0.40,"4,000",1600.00,480.00,30%
West Soda,1128299,24-02-2023,West,Utah,Salt Lake City,Coca-Cola,0.30,"4,500",1350.00,472.50,35%
West Soda,1128299,24-02-2023,West,Utah,Salt Lake City,Diet Coke,0.40,"3,500",1400.00,490.00,35%
West Soda,1128299,24-02-2023,West,Utah,Salt Lake City,Sprite,0.40,"3,500",1400.00,490.00,35%
West Soda,1128299,24-02-2023,West,Oregon,Portland,Fanta,0.40,"2,000",800.00,280.00,35%
West Soda,1128299,24-02-2023,West,Oregon,Portland,Powerade,0.45,"1,250",562.50,225.00,40%
West Soda,1128299,24-02-2023,West,Oregon,Portland,Dasani Water,0.40,"3,250",1300.00,390.00,30%
West Soda,1128299,23-03-2023,West,Oregon,Portland,Coca-Cola,0.40,"4,750",1900.00,665.00,35%
West Soda,1128299,23-03-2023,West,Oregon,Portland,Diet Coke,0.50,"3,250",1625.00,568.75,35%
West Soda,1128299,23-03-2023,West,Oregon,Portland,Sprite,0.55,"3,500",1925.00,673.75,35%
West Soda,1128299,23-03-2023,West,Oregon,Portland,Fanta,0.50,"2,500",1250.00,437.50,35%
West Soda,1128299,23-03-2023,West,Oregon,Portland,Powerade,0.55,"1,000",550.00,220.00,40%
West Soda,1128299,23-03-2023,West,Oregon,Portland,Dasani Water,0.50,"3,000",1500.00,450.00,30%
West Soda,1128299,24-04-2023,West,Oregon,Portland,Coca-Cola,0.55,"4,750",2612.50,914.38,35%
West Soda,1128299,24-04-2023,West,Oregon,Portland,Diet Coke,0.60,"2,750",1650.00,577.50,35%
West Soda,1128299,24-04-2023,West,Oregon,Portland,Sprite,0.60,"3,250",1950.00,682.50,35%
West Soda,1128299,24-04-2023,West,Oregon,Portland,Fanta,0.45,"2,250",1012.50,354.38,35%
West Soda,1128299,24-04-2023,West,Oregon,Portland,Powerade,0.50,"1,250",625.00,250.00,40%
West Soda,1128299,24-04-2023,West,Oregon,Portland,Dasani Water,0.65,"3,000",1950.00,585.00,30%
West Soda,1128299,25-05-2023,West,Oregon,Portland,Coca-Cola,0.50,"5,000",2500.00,875.00,35%
West Soda,1128299,25-05-2023,West,Oregon,Portland,Diet Coke,0.55,"3,500",1925.00,673.75,35%
West Soda,1128299,25-05-2023,West,Oregon,Portland,Sprite,0.55,"3,500",1925.00,673.75,35%
West Soda,1128299,25-05-2023,West,Oregon,Portland,Fanta,0.50,"2,750",1375.00,481.25,35%
West Soda,1128299,25-05-2023,West,Oregon,Portland,Powerade,0.45,"1,750",787.50,315.00,40%
West Soda,1128299,25-05-2023,West,Oregon,Portland,Dasani Water,0.60,"5,250",3150.00,945.00,30%
West Soda,1128299,24-06-2023,West,Oregon,Portland,Coca-Cola,0.55,"7,750",4262.50,1491.88,35%
West Soda,1128299,24-06-2023,West,Oregon,Portland,Diet Coke,0.65,"6,500",4225.00,1478.75,35%
West Soda,1128299,24-06-2023,West,Oregon,Portland,Sprite,0.80,"6,500",5200.00,1820.00,35%
West Soda,1128299,24-06-2023,West,Oregon,Portland,Fanta,0.80,"5,250",4200.00,1470.00,35%
West Soda,1128299,24-06-2023,West,Oregon,Portland,Powerade,0.90,"4,000",3600.00,1440.00,40%
West Soda,1128299,24-06-2023,West,Oregon,Portland,Dasani Water,1.05,"7,000",7350.00,2205.00,30%
West Soda,1128299,23-07-2023,West,Oregon,Portland,Coca-Cola,0.85,"8,500",7225.00,2528.75,35%
West Soda,1128299,23-07-2023,West,Oregon,Portland,Diet Coke,0.90,"7,000",6300.00,2205.00,35%
West Soda,1128299,23-07-2023,West,Oregon,Portland,Sprite,0.90,"6,500",5850.00,2047.50,35%
West Soda,1128299,23-07-2023,West,Oregon,Portland,Fanta,0.85,"5,500",4675.00,1636.25,35%
West Soda,1128299,23-07-2023,West,Oregon,Portland,Powerade,0.90,"6,000",5400.00,2160.00,40%
West Soda,1128299,23-07-2023,West,Oregon,Portland,Dasani Water,1.05,"6,000",6300.00,1890.00,30%
West Soda,1128299,24-08-2023,West,Oregon,Portland,Coca-Cola,0.90,"8,000",7200.00,2520.00,35%
West Soda,1128299,24-08-2023,West,Oregon,Portland,Diet Coke,0.80,"7,750",6200.00,2170.00,35%
West Soda,1128299,24-08-2023,West,Oregon,Portland,Sprite,0.70,"6,500",4550.00,1592.50,35%
West Soda,1128299,24-08-2023,West,Oregon,Portland,Fanta,0.70,"4,250",2975.00,1041.25,35%
West Soda,1128299,24-08-2023,West,Oregon,Portland,Powerade,0.70,"4,250",2975.00,1190.00,40%
West Soda,1128299,24-08-2023,West,Oregon,Portland,Dasani Water,0.75,"2,500",1875.00,562.50,30%
West Soda,1128299,25-09-2023,West,Oregon,Portland,Coca-Cola,0.50,"4,500",2250.00,787.50,35%
West Soda,1128299,25-09-2023,West,Oregon,Portland,Diet Coke,0.55,"4,500",2475.00,866.25,35%
West Soda,1128299,25-09-2023,West,Oregon,Portland,Sprite,0.50,"2,500",1250.00,437.50,35%
West Soda,1128299,25-09-2023,West,Oregon,Portland,Fanta,0.50,"2,000",1000.00,350.00,35%
West Soda,1128299,25-09-2023,West,Oregon,Portland,Powerade,0.60,"2,250",1350.00,540.00,40%
West Soda,1128299,25-09-2023,West,Oregon,Portland,Dasani Water,0.45,"2,500",1125.00,337.50,30%
West Soda,1128299,24-10-2023,West,Oregon,Portland,Coca-Cola,0.40,"3,500",1400.00,490.00,35%
West Soda,1128299,24-10-2023,West,Oregon,Portland,Diet Coke,0.55,"5,250",2887.50,1010.63,35%
West Soda,1128299,24-10-2023,West,Oregon,Portland,Sprite,0.50,"3,500",1750.00,612.50,35%
West Soda,1128299,24-10-2023,West,Oregon,Portland,Fanta,0.45,"3,250",1462.50,511.88,35%
West Soda,1128299,24-10-2023,West,Oregon,Portland,Powerade,0.55,"3,000",1650.00,660.00,40%
West Soda,1128299,24-10-2023,West,Oregon,Portland,Dasani Water,0.60,"3,500",2100.00,630.00,30%
West Soda,1128299,24-11-2023,West,Oregon,Portland,Coca-Cola,0.45,"5,750",2587.50,905.63,35%
West Soda,1128299,24-11-2023,West,Oregon,Portland,Diet Coke,0.50,"6,500",3250.00,1137.50,35%
West Soda,1128299,24-11-2023,West,Oregon,Portland,Sprite,0.45,"4,750",2137.50,748.13,35%
West Soda,1128299,24-11-2023,West,Oregon,Portland,Fanta,0.55,"4,500",2475.00,866.25,35%
West Soda,1128299,24-11-2023,West,Oregon,Portland,Powerade,0.75,"4,250",3187.50,1275.00,40%
West Soda,1128299,24-11-2023,West,Oregon,Portland,Dasani Water,0.80,"5,500",4400.00,1320.00,30%
West Soda,1128299,23-12-2023,West,Oregon,Portland,Coca-Cola,0.65,"7,500",4875.00,1706.25,35%
West Soda,1128299,23-12-2023,West,Oregon,Portland,Diet Coke,0.75,"7,500",5625.00,1968.75,35%
West Soda,1128299,23-12-2023,West,Oregon,Portland,Sprite,0.70,"5,500",3850.00,1347.50,35%
West Soda,1128299,23-12-2023,West,Oregon,Portland,Fanta,0.70,"5,500",3850.00,1347.50,35%
West Soda,1128299,23-12-2023,West,Oregon,Portland,Powerade,0.80,"4,750",3800.00,1520.00,40%
West Soda,1128299,23-12-2023,West,Oregon,Portland,Dasani Water,0.85,"5,750",4887.50,1466.25,30%
West Soda,1128299,17-01-2023,West,Oregon,Portland,Coca-Cola,0.35,"4,000",1400.00,560.00,40%
West Soda,1128299,17-01-2023,West,Oregon,Portland,Diet Coke,0.45,"4,000",1800.00,720.00,40%
West Soda,1128299,17-01-2023,West,Oregon,Portland,Sprite,0.45,"4,000",1800.00,720.00,40%
West Soda,1128299,17-01-2023,West,Oregon,Portland,Fanta,0.45,"2,500",1125.00,450.00,40%
West Soda,1128299,17-01-2023,West,Oregon,Portland,Powerade,0.50,"2,000",1000.00,450.00,45%
West Soda,1128299,17-01-2023,West,Oregon,Portland,Dasani Water,0.45,"4,500",2025.00,708.75,35%
West Soda,1128299,17-02-2023,West,Oregon,Portland,Coca-Cola,0.35,"5,000",1750.00,700.00,40%
West Soda,1128299,17-02-2023,West,Oregon,Portland,Diet Coke,0.45,"4,000",1800.00,720.00,40%
West Soda,1128299,17-02-2023,West,Oregon,Portland,Sprite,0.45,"4,000",1800.00,720.00,40%
West Soda,1128299,17-02-2023,South,Louisiana,New Orleans,Fanta,0.45,"2,500",1125.00,450.00,40%
West Soda,1128299,17-02-2023,South,Louisiana,New Orleans,Powerade,0.50,"1,750",875.00,393.75,45%
West Soda,1128299,17-02-2023,South,Louisiana,New Orleans,Dasani Water,0.45,"3,750",1687.50,590.63,35%
West Soda,1128299,16-03-2023,South,Louisiana,New Orleans,Coca-Cola,0.45,"5,250",2362.50,945.00,40%
West Soda,1128299,16-03-2023,South,Louisiana,New Orleans,Diet Coke,0.55,"3,750",2062.50,825.00,40%
West Soda,1128299,16-03-2023,South,Louisiana,New Orleans,Sprite,0.60,"4,000",2400.00,960.00,40%
West Soda,1128299,16-03-2023,South,Louisiana,New Orleans,Fanta,0.55,"3,000",1650.00,660.00,40%
West Soda,1128299,16-03-2023,South,Louisiana,New Orleans,Powerade,0.60,"1,500",900.00,405.00,45%
West Soda,1128299,16-03-2023,South,Louisiana,New Orleans,Dasani Water,0.45,"3,500",1575.00,551.25,35%
West Soda,1128299,17-04-2023,South,Louisiana,New Orleans,Coca-Cola,0.50,"5,250",2625.00,1050.00,40%
West Soda,1128299,17-04-2023,South,Louisiana,New Orleans,Diet Coke,0.55,"3,250",1787.50,715.00,40%
West Soda,1128299,17-04-2023,South,Louisiana,New Orleans,Sprite,0.55,"3,750",2062.50,825.00,40%
West Soda,1128299,17-04-2023,South,Louisiana,New Orleans,Fanta,0.40,"2,750",1100.00,440.00,40%
West Soda,1128299,17-04-2023,South,Louisiana,New Orleans,Powerade,0.45,"1,750",787.50,354.38,45%
West Soda,1128299,17-04-2023,South,Louisiana,New Orleans,Dasani Water,0.60,"3,500",2100.00,735.00,35%
West Soda,1128299,18-05-2023,South,Louisiana,New Orleans,Coca-Cola,0.45,"5,500",2475.00,990.00,40%
West Soda,1128299,18-05-2023,South,Louisiana,New Orleans,Diet Coke,0.50,"4,000",2000.00,800.00,40%
West Soda,1128299,18-05-2023,South,Louisiana,New Orleans,Sprite,0.50,"4,000",2000.00,800.00,40%
West Soda,1128299,18-05-2023,South,Louisiana,New Orleans,Fanta,0.45,"3,250",1462.50,585.00,40%
West Soda,1128299,18-05-2023,South,Louisiana,New Orleans,Powerade,0.40,"2,250",900.00,405.00,45%
West Soda,1128299,18-05-2023,South,Louisiana,New Orleans,Dasani Water,0.65,"5,750",3737.50,1308.13,35%
West Soda,1128299,17-06-2023,South,Louisiana,New Orleans,Coca-Cola,0.60,"8,250",4950.00,1980.00,40%
West Soda,1128299,17-06-2023,South,Louisiana,New Orleans,Diet Coke,0.70,"7,000",4900.00,1960.00,40%
West Soda,1128299,17-06-2023,South,Louisiana,New Orleans,Sprite,0.85,"7,000",5950.00,2380.00,40%
West Soda,1128299,17-06-2023,South,Louisiana,New Orleans,Fanta,0.85,"5,750",4887.50,1955.00,40%
West Soda,1128299,17-06-2023,South,Louisiana,New Orleans,Powerade,0.95,"4,500",4275.00,1923.75,45%
West Soda,1128299,17-06-2023,South,Louisiana,New Orleans,Dasani Water,1.10,"7,500",8250.00,2887.50,35%
West Soda,1128299,16-07-2023,South,Louisiana,New Orleans,Coca-Cola,0.90,"9,000",8100.00,3240.00,40%
West Soda,1128299,16-07-2023,South,Louisiana,New Orleans,Diet Coke,0.95,"7,500",7125.00,2850.00,40%
West Soda,1128299,16-07-2023,South,Louisiana,New Orleans,Sprite,0.95,"7,000",6650.00,2660.00,40%
West Soda,1128299,16-07-2023,South,Louisiana,New Orleans,Fanta,0.90,"6,000",5400.00,2160.00,40%
West Soda,1128299,16-07-2023,South,Louisiana,New Orleans,Powerade,0.95,"6,500",6175.00,2778.75,45%
West Soda,1128299,16-07-2023,South,Louisiana,New Orleans,Dasani Water,1.10,"6,500",7150.00,2502.50,35%
West Soda,1128299,17-08-2023,South,Louisiana,New Orleans,Coca-Cola,0.95,"8,500",8075.00,3230.00,40%
West Soda,1128299,17-08-2023,South,Louisiana,New Orleans,Diet Coke,0.85,"8,250",7012.50,2805.00,40%
West Soda,1128299,17-08-2023,South,Louisiana,New Orleans,Sprite,0.75,"7,000",5250.00,2100.00,40%
West Soda,1128299,17-08-2023,South,Louisiana,New Orleans,Fanta,0.75,"4,750",3562.50,1425.00,40%
West Soda,1128299,17-08-2023,South,Louisiana,New Orleans,Powerade,0.65,"4,750",3087.50,1389.38,45%
West Soda,1128299,17-08-2023,South,Louisiana,New Orleans,Dasani Water,0.70,"3,000",2100.00,735.00,35%
West Soda,1128299,18-09-2023,South,Louisiana,New Orleans,Coca-Cola,0.45,"5,000",2250.00,900.00,40%
West Soda,1128299,18-09-2023,South,Louisiana,New Orleans,Diet Coke,0.50,"5,000",2500.00,1000.00,40%
West Soda,1128299,18-09-2023,South,Louisiana,New Orleans,Sprite,0.45,"3,000",1350.00,540.00,40%
West Soda,1128299,18-09-2023,South,Louisiana,New Orleans,Fanta,0.45,"2,500",1125.00,450.00,40%
West Soda,1128299,18-09-2023,South,Louisiana,New Orleans,Powerade,0.55,"2,750",1512.50,680.63,45%
West Soda,1128299,18-09-2023,South,Louisiana,New Orleans,Dasani Water,0.40,"3,000",1200.00,420.00,35%
West Soda,1128299,17-10-2023,South,Louisiana,New Orleans,Coca-Cola,0.35,"4,000",1400.00,560.00,40%
West Soda,1128299,17-10-2023,South,Louisiana,New Orleans,Diet Coke,0.50,"5,750",2875.00,1150.00,40%
West Soda,1128299,17-10-2023,South,Louisiana,New Orleans,Sprite,0.45,"4,000",1800.00,720.00,40%
West Soda,1128299,17-10-2023,South,Louisiana,New Orleans,Fanta,0.40,"3,750",1500.00,600.00,40%
West Soda,1128299,17-10-2023,South,Louisiana,New Orleans,Powerade,0.50,"3,500",1750.00,787.50,45%
West Soda,1128299,17-10-2023,South,Louisiana,New Orleans,Dasani Water,0.55,"4,000",2200.00,770.00,35%
West Soda,1128299,17-11-2023,South,Louisiana,New Orleans,Coca-Cola,0.40,"6,250",2500.00,1000.00,40%
West Soda,1128299,17-11-2023,South,Louisiana,New Orleans,Diet Coke,0.45,"7,000",3150.00,1260.00,40%
West Soda,1128299,17-11-2023,South,Louisiana,New Orleans,Sprite,0.40,"5,250",2100.00,840.00,40%
West Soda,1128299,17-11-2023,South,Louisiana,New Orleans,Fanta,0.50,"5,000",2500.00,1000.00,40%
